year,month,day,time,second,lat,lon,depth,mag,city
2022,3,9,09:09,28.6,41°39.4'N,141°29.1'E,123,0.9,苫小牧沖
2022,3,9,09:26,23.4,37°57.6'N,142°24.9'E,23,1.4,宮城県沖
2022,3,9,09:29,9.4,35°50.8'N,137°41.1'E,10,0.0,長野県南部
2022,3,9,09:30,34.8,39°34.2'N,143°38.3'E,11,1.5,三陸沖
2022,3,9,09:36,3.7,31°45.6'N,142°0.7'E,75,3.4,鳥島近海
2022,3,9,09:40,29.4,40°26.0'N,142°4.4'E,44,0.7,岩手県沖
2022,3,9,09:41,38.7,32°54.9'N,130°27.0'E,13,0.3,有明海
2022,3,9,09:42,28.4,33°7.1'N,137°1.5'E,35,1.6,三重県南東沖
2022,3,9,10:00,31.1,39°7.3'N,142°18.9'E,46,0.2,岩手県沖

2022,3,9,10:04,48.0,36°31.1'N,140°24.4'E,79,0.7,茨城県北部
2022,3,9,10:06,5.5,26°50.8'N,126°23.2'E,15,3.2,沖縄本島北西沖
2022,3,9,10:06,9.6,32°42.4'N,132°2.9'E,38,1.0,日向灘
2022,3,9,10:09,14.0,35°27.4'N,136°20.4'E,12,0.9,滋賀県北部
2022,3,9,10:13,10.1,37°31.3'N,137°15.4'E,13,0.8,石川県能登地方
2022,3,9,10:25,46.9,37°19.0'N,141°41.8'E,39,1.9,福島県沖
2022,3,9,10:27,53.6,32°2.3'N,130°5.7'E,8,0.9,天草灘
2022,3,9,10:31,36.6,31°56.8'N,131°20.1'E,51,0.3,宮崎県南部平野部
2022,3,9,10:37,6.2,38°21.6'N,142°2.0'E,24,0.9,宮城県沖
2022,3,9,10:37,30.7,34°21.6'N,139°54.4'E,33,0.7,房総半島南方沖

2022,3,9,10:38,35.5,34°10.9'N,131°44.1'E,12,0.6,山口県中部
2022,3,9,10:38,45.5,26°47.6'N,126°25.8'E,18,2.1,沖縄本島北西沖
2022,3,9,10:44,10.4,35°28.0'N,141°2.2'E,19,2.5,千葉県東方沖
2022,3,9,10:49,2.7,33°50.4'N,135°25.1'E,42,0.7,和歌山県北部
2022,3,9,10:51,48.2,32°15.7'N,131°35.3'E,19,1.0,日向灘
2022,3,9,10:52,55.9,31°53.4'N,131°30.5'E,42,1.3,日向灘
2022,3,9,10:57,53.1,39°33.8'N,142°1.7'E,36,0.3,岩手県沿岸北部
2022,3,9,11:02,6.5,35°55.4'N,137°42.5'E,9,0.3,長野県南部
2022,3,9,11:02,16.8,32°54.6'N,130°27.4'E,13,0.3,有明海
2022,3,9,11:04,53.0,37°29.7'N,137°12.2'E,13,1.8,石川県能登地方

2022,3,9,11:06,56.8,36°19.3'N,142°10.9'E,39,0.8,茨城県沖
2022,3,9,11:17,8.6,37°13.7'N,144°10.9'E,26,2.7,福島県沖
2022,3,9,11:19,9.3,32°19.8'N,130°27.8'E,8,0.6,熊本県天草・芦北地方
2022,3,9,11:25,31.4,38°3.8'N,141°55.8'E,42,1.5,宮城県沖
2022,3,9,11:26,18.1,36°47.7'N,141°8.2'E,77,1.5,茨城県沖
2022,3,9,11:26,45.5,38°58.8'N,141°0.7'E,93,0.6,岩手県内陸南部
2022,3,9,11:30,14.9,26°46.5'N,126°24.8'E,33,2.8,沖縄本島北西沖
2022,3,9,11:31,10.5,34°11.0'N,131°44.1'E,11,0.8,山口県中部
2022,3,9,11:31,16.9,24°53.8'N,125°39.6'E,35,1.5,宮古島近海
2022,3,9,11:42,19.0,37°50.5'N,142°4.6'E,35,1.2,宮城県沖

